organism,strategy,settings,metric,runs,conclusive,pass_rate,observed,observed_low,observed_high,chance,skill,skill_low,skill_high,seconds
Pf,neighbour_space,"{""k"": 5, ""knn"": 5, ""layer"": ""cotranslation""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.8678156639278871,0.8600139907997227,0.8756173370560515,0.7620839157839319,0.442127654153638,0.37601986625071315,0.5082354420565628,0.684
Pf,neighbour_space,"{""k"": 5, ""knn"": 5, ""layer"": ""struct""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.9108604698851913,0.8750637881999664,0.9466571515704162,0.563700602097061,0.794874070365572,0.7059828044566738,0.8837653362744702,0.676
Pf,network_training,"{""fraction"": 0.25, ""layer"": ""coexpression"", ""model"": ""embedding""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.6849157020987373,0.6758933371959386,0.693938067001536,0.5120160060807738,0.3534357027757232,0.31460524017696334,0.3922661653744831,1.488
Pf,network_training,"{""fraction"": 0.25, ""layer"": ""coexpression"", ""model"": ""logistic""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7068042451403842,0.6696817556895305,0.7439267345912379,0.5184057963860759,0.39238320243894514,0.35730415375989383,0.42746225111799646,1.64
Pf,network_training,"{""fraction"": 0.25, ""layer"": ""cotranslation"", ""model"": ""embedding""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.8682402578217214,0.8638406263712322,0.8726398892722107,0.7654277521939425,0.43604438005420726,0.3817828524566776,0.4903059076517369,0.842
Pf,network_training,"{""fraction"": 0.25, ""layer"": ""cotranslation"", ""model"": ""logistic""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.8678156639278869,0.8600139907997225,0.8756173370560513,0.7620839157839319,0.442127654153638,0.37601986625071315,0.5082354420565628,0.556
Pf,network_training,"{""fraction"": 0.25, ""layer"": ""struct"", ""model"": ""embedding""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.9208316936826062,0.8898005661072904,0.951862821257922,0.5487396824234839,0.8235416303807515,0.7494639223701861,0.8976193383913168,0.644
Pf,network_training,"{""fraction"": 0.25, ""layer"": ""struct"", ""model"": ""logistic""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.9108604698851913,0.8750637881999664,0.9466571515704162,0.563700602097061,0.7948740703655719,0.7059828044566737,0.8837653362744701,0.6519999999999999
Pf,network_training,"{""fraction"": 0.4, ""layer"": ""coexpression"", ""model"": ""embedding""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.6865684686669357,0.6746700110742857,0.6984669262595856,0.4983278269732832,0.3751657897842667,0.35938545741937006,0.3909461221491633,1.512
Pf,network_training,"{""fraction"": 0.4, ""layer"": ""coexpression"", ""model"": ""logistic""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.702953216863363,0.6790039183663699,0.7269025153603561,0.5018071948058311,0.404078949596852,0.3706632455235587,0.43749465367014523,1.108
Pf,network_training,"{""fraction"": 0.4, ""layer"": ""cotranslation"", ""model"": ""embedding""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.8645726289198011,0.851525705893337,0.8776195519462653,0.760349963606231,0.4353116498545111,0.4120025687901281,0.4586207309188941,0.8480000000000001
Pf,network_training,"{""fraction"": 0.4, ""layer"": ""cotranslation"", ""model"": ""logistic""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.8627387280617678,0.8501609640033432,0.8753164921201924,0.7568165098411825,0.4359598804769974,0.4109858970689308,0.460933863885064,0.748
Pf,network_training,"{""fraction"": 0.4, ""layer"": ""struct"", ""model"": ""embedding""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.8981205539395688,0.8772693785531445,0.9189717293259931,0.5444122723872183,0.7770139278349405,0.743932179905967,0.810095675763914,0.8559999999999999
Pf,network_training,"{""fraction"": 0.4, ""layer"": ""struct"", ""model"": ""logistic""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.9061018086018638,0.8878354510171168,0.9243681661866109,0.5541044453519943,0.7861133421504938,0.7216139923607258,0.8506126919402618,0.622
Pf,ortholog_transfer,{},rank correlation of transferred and hidden values,5,5,1.0,0.316058459654008,0.29034069726654144,0.3417762220414745,0.004225915266418904,0.31318285158159365,0.28937673823823573,0.33698896492495156,0.346
Pf,paralog_divergence,"{""min_shared"": 10, ""target"": ""is_exported""}",AUROC of profile divergence for paralogs with different is_exported,5,5,1.0,0.5567483384217399,0.5567483384217399,0.5567483384217399,0.4984795439882201,0.11612234257999839,0.1058916078378231,0.12635307732217366,0.24200000000000005
Pf,paralog_divergence,"{""min_shared"": 10, ""target"": ""pb_transferred_phenotype""}",AUROC of profile divergence for paralogs with different pb_transferred_phenotype,5,5,0.0,0.4290271132376395,0.4290271132376394,0.42902711323763953,0.5072328548644338,-0.1588500076343588,-0.17671778214290573,-0.14098223312581187,0.21200000000000002
Pf,paralog_divergence,"{""min_shared"": 10, ""target"": ""stage_enriched_derived""}",AUROC,5,0,0.0,,,,,,,,0.096
Pf,paralog_divergence,"{""min_shared"": 30, ""target"": ""is_exported""}",AUROC of profile divergence for paralogs with different is_exported,5,5,1.0,0.5567483384217399,0.5567483384217399,0.5567483384217399,0.4984795439882201,0.11612234257999839,0.1058916078378231,0.12635307732217366,0.236
Pf,paralog_divergence,"{""min_shared"": 30, ""target"": ""pb_transferred_phenotype""}",AUROC of profile divergence for paralogs with different pb_transferred_phenotype,5,5,0.0,0.4290271132376395,0.4290271132376394,0.42902711323763953,0.5072328548644338,-0.1588500076343588,-0.17671778214290573,-0.14098223312581187,0.21400000000000002
Pf,paralog_divergence,"{""min_shared"": 30, ""target"": ""stage_enriched_derived""}",AUROC,5,0,0.0,,,,,,,,0.20200000000000004
Pf,paralog_divergence,"{""min_shared"": 5, ""target"": ""is_exported""}",AUROC of profile divergence for paralogs with different is_exported,5,5,1.0,0.5567483384217399,0.5567483384217399,0.5567483384217399,0.4984795439882201,0.11612234257999839,0.1058916078378231,0.12635307732217366,0.31600000000000006
Pf,paralog_divergence,"{""min_shared"": 5, ""target"": ""pb_transferred_phenotype""}",AUROC of profile divergence for paralogs with different pb_transferred_phenotype,5,5,0.0,0.4290271132376395,0.4290271132376394,0.42902711323763953,0.5072328548644338,-0.1588500076343588,-0.17671778214290573,-0.14098223312581187,0.5339999999999999
Pf,paralog_divergence,"{""min_shared"": 5, ""target"": ""stage_enriched_derived""}",AUROC,5,0,0.0,,,,,,,,0.34199999999999997
Pf,physical_partners,"{""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.7840344840344841,0.6114430752983011,0.956625892770667,0.7648995448995448,0.14865824337189995,-0.11407711798641015,0.41139360473021,1.068
Pf,physical_partners,"{""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,0.0,0.32944412662090006,0.3057335315351654,0.3531547217066347,0.30624071047183177,0.018352468002953332,-0.15976221699142432,0.196467152997331,0.8899999999999999
Pf,physical_partners,"{""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,0,0.0,,,,,,,,0.694
Pf,positive_unlabeled,"{""bags"": 15, ""exclude"": ""is_exported""}",AUROC of hidden members against every other gene,5,5,1.0,0.9560987837653458,0.945348858716169,0.9668487088145227,0.49810996563573884,0.9123901965992248,0.8900537059796002,0.9347266872188494,2.038
Pf,positive_unlabeled,"{""bags"": 15, ""exclude"": ""pb_transferred_phenotype""}",AUROC of hidden members against every other gene,5,5,1.0,0.9976940791235359,0.9969510854225069,0.998437072824565,0.5030426832533836,0.9953574782862772,0.9938534442261555,0.9968615123463989,5.072
Pf,positive_unlabeled,"{""bags"": 15, ""exclude"": ""stage_enriched_derived""}",AUROC of hidden members against every other gene,5,5,1.0,0.8788028293545536,0.8654476525197686,0.8921580061893385,0.4773510167992926,0.7681965206290275,0.7457068846257598,0.7906861566322952,1.592
Pf,positive_unlabeled,"{""bags"": 40, ""exclude"": ""is_exported""}",AUROC of hidden members against every other gene,5,5,1.0,0.9562955136076763,0.945550042340833,0.9670409848745196,0.49951363306076724,0.9125617768481981,0.8903024409811668,0.9348211127152293,4.03
Pf,positive_unlabeled,"{""bags"": 40, ""exclude"": ""pb_transferred_phenotype""}",AUROC of hidden members against every other gene,5,5,1.0,0.9976848982839481,0.9969890373064744,0.9983807592614219,0.5039404163510752,0.9953291180511741,0.9939126606296125,0.9967455754727357,4.86
Pf,positive_unlabeled,"{""bags"": 40, ""exclude"": ""stage_enriched_derived""}",AUROC of hidden members against every other gene,5,5,1.0,0.8781290893015031,0.8637502159699875,0.8925079626330188,0.47704836427939873,0.7670419731034396,0.7426149461856816,0.7914690000211976,5.158
Pf,positive_unlabeled,"{""bags"": 5, ""exclude"": ""is_exported""}",AUROC of hidden members against every other gene,5,5,1.0,0.9551931918782305,0.9437984942565091,0.9665878894999519,0.4978602773890778,0.9106024479314112,0.8868158873378601,0.9343890085249623,1.1460000000000001
Pf,positive_unlabeled,"{""bags"": 5, ""exclude"": ""pb_transferred_phenotype""}",AUROC of hidden members against every other gene,5,5,1.0,0.9975862042583794,0.9967614402362764,0.9984109682804824,0.5016533544492644,0.9951480269610432,0.993456869966962,0.9968391839551244,0.944
Pf,positive_unlabeled,"{""bags"": 5, ""exclude"": ""stage_enriched_derived""}",AUROC of hidden members against every other gene,5,5,1.0,0.8748541114058355,0.8598865663907711,0.8898216564208998,0.4751388152077808,0.7617390666238247,0.7370829385138534,0.786395194733796,0.946
Pf,recoverability_atlas,"{""k"": 15, ""target"": ""is_exported""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.8139455364394179,0.6735428994695389,0.9543481734092969,0.49614956215207223,0.6320490901949591,0.360684366210493,0.9034138141794252,5.7620000000000005
Pf,recoverability_atlas,"{""k"": 15, ""target"": ""pb_transferred_phenotype""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.7459090965321122,0.7010299577851883,0.7907882352790362,0.5016699598550783,0.49056793563434653,0.40555138923035416,0.5755844820383389,5.906000000000001
Pf,recoverability_atlas,"{""k"": 15, ""target"": ""stage_enriched_derived""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.8753850945189964,0.7897590719966732,0.9610111170413196,0.5167137830689811,0.7483219785435457,0.5905464896447776,0.9060974674423137,2.9219999999999997
Pf,recoverability_atlas,"{""k"": 5, ""target"": ""is_exported""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.7885957334113647,0.6626660026296052,0.9145254641931242,0.5038824908879962,0.5781512764907335,0.34605066718958083,0.8102518857918861,6.298
Pf,recoverability_atlas,"{""k"": 5, ""target"": ""pb_transferred_phenotype""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.719619144437393,0.6838489127725447,0.7553893761022414,0.5004711920144385,0.43873486011419693,0.36914053969613686,0.5083291805322571,8.778
Pf,recoverability_atlas,"{""k"": 5, ""target"": ""stage_enriched_derived""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.7754149009914623,0.6553015730748413,0.8955282289080833,0.4740537344103342,0.575056237175733,0.34948809399069125,0.8006243803607747,6.0200000000000005
Pf,recoverability_atlas,"{""k"": 50, ""target"": ""is_exported""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.8691355379248764,0.8000579725771014,0.9382131032726514,0.5184803388528062,0.7253511076911368,0.5820408298995161,0.8686613854827574,6.452
Pf,recoverability_atlas,"{""k"": 50, ""target"": ""pb_transferred_phenotype""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.7593896745969765,0.7048125383022178,0.8139668108917352,0.4968439485697321,0.5229247544140934,0.42451783577057145,0.6213316730576153,6.110000000000001
Pf,recoverability_atlas,"{""k"": 50, ""target"": ""stage_enriched_derived""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.8835427669012148,0.7860847694054582,0.9810007643969714,0.5177611674391017,0.7644791907067547,0.5859629166903846,0.9429954647231249,6.018
Pf,seed_expansion,"{""exclude"": ""is_exported"", ""mode"": ""networks + measurements"", ""restart"": 0.1}",AUROC of hidden members against every other gene,5,5,1.0,0.9493407963750939,0.9267499320306537,0.9719316607195342,0.4976842359108116,0.8993364312288443,0.855187540974368,0.9434853214833206,0.6380000000000001
Pf,seed_expansion,"{""exclude"": ""is_exported"", ""mode"": ""networks + measurements"", ""restart"": 0.3}",AUROC of hidden members against every other gene,5,5,1.0,0.9503263494239306,0.9283246601303097,0.9723280387175515,0.49754652502118024,0.9013168557641137,0.8583210760534165,0.9443126354748109,0.068
Pf,seed_expansion,"{""exclude"": ""is_exported"", ""mode"": ""networks + measurements"", ""restart"": 0.6}",AUROC of hidden members against every other gene,5,5,1.0,0.9510783651115489,0.9294804512072962,0.9726762790158016,0.497383810403201,0.9028532703632347,0.8607204428946174,0.9449860978318521,0.396
Pf,seed_expansion,"{""exclude"": ""is_exported"", ""mode"": ""networks"", ""restart"": 0.1}",AUROC of hidden members against every other gene,5,5,1.0,0.8908549180874052,0.8569927565437327,0.9247170796310777,0.49742306117980795,0.7827885329730637,0.7163769289674456,0.8492001369786818,0.36400000000000005
Pf,seed_expansion,"{""exclude"": ""is_exported"", ""mode"": ""networks"", ""restart"": 0.3}",AUROC of hidden members against every other gene,5,5,1.0,0.890392285651731,0.8562478378561007,0.9245367334473613,0.49752954913962427,0.78183571390984,0.7150033345800005,0.8486680932396794,0.21800000000000003
Pf,seed_expansion,"{""exclude"": ""is_exported"", ""mode"": ""networks"", ""restart"": 0.6}",AUROC of hidden members against every other gene,5,5,1.0,0.8902558439868888,0.8559740834068068,0.9245376045669709,0.4972694215190717,0.781681914624109,0.7147092745302684,0.8486545547179495,0.21400000000000002
Pf,seed_expansion,"{""exclude"": ""pb_transferred_phenotype"", ""mode"": ""networks + measurements"", ""restart"": 0.1}",AUROC of hidden members against every other gene,5,5,1.0,0.9955488229398579,0.9928033473988505,0.9982942984808654,0.500736838883916,0.9910636252692596,0.985534650743923,0.9965925997945962,0.6060000000000001
Pf,seed_expansion,"{""exclude"": ""pb_transferred_phenotype"", ""mode"": ""networks + measurements"", ""restart"": 0.3}",AUROC of hidden members against every other gene,5,5,1.0,0.9959351832725103,0.9932098836101778,0.9986604829348428,0.5005502383192943,0.9918434484990829,0.986359159126608,0.9973277378715578,0.094
Pf,seed_expansion,"{""exclude"": ""pb_transferred_phenotype"", ""mode"": ""networks + measurements"", ""restart"": 0.6}",AUROC of hidden members against every other gene,5,5,1.0,0.9963115976956093,0.9936797494524807,0.9989434459387379,0.5003013610594689,0.9926066389426316,0.9873224701123693,0.9978908077728939,0.34800000000000003
Pf,seed_expansion,"{""exclude"": ""pb_transferred_phenotype"", ""mode"": ""networks"", ""restart"": 0.1}",AUROC of hidden members against every other gene,5,5,1.0,0.8897587734398311,0.8694281996464194,0.9100893472332429,0.5000836221472453,0.779309932272375,0.7367141841828183,0.8219056803619317,0.4919999999999999
Pf,seed_expansion,"{""exclude"": ""pb_transferred_phenotype"", ""mode"": ""networks"", ""restart"": 0.3}",AUROC of hidden members against every other gene,5,5,1.0,0.8915191994307878,0.871614093214099,0.9114243056474767,0.49986420008109744,0.7829252660007041,0.7411937832700943,0.8246567487313139,0.26200000000000007
Pf,seed_expansion,"{""exclude"": ""pb_transferred_phenotype"", ""mode"": ""networks"", ""restart"": 0.6}",AUROC of hidden members against every other gene,5,5,1.0,0.8934119825258019,0.8738935508718259,0.9129304141797779,0.49975854391884145,0.786746433301482,0.7457486059771481,0.8277442606258159,0.21800000000000003
Pf,seed_expansion,"{""exclude"": ""stage_enriched_derived"", ""mode"": ""networks + measurements"", ""restart"": 0.1}",AUROC of hidden members against every other gene,5,5,1.0,0.8349036251105216,0.8052326933832428,0.8645745568378005,0.4973532272325375,0.6701876756210184,0.6000945947003125,0.7402807565417244,0.51
Pf,seed_expansion,"{""exclude"": ""stage_enriched_derived"", ""mode"": ""networks + measurements"", ""restart"": 0.3}",AUROC of hidden members against every other gene,5,5,1.0,0.8395738284703802,0.8105510225203868,0.8685966344203736,0.4977709991158267,0.679204194377601,0.6101618177058873,0.7482465710493148,0.06
Pf,seed_expansion,"{""exclude"": ""stage_enriched_derived"", ""mode"": ""networks + measurements"", ""restart"": 0.6}",AUROC of hidden members against every other gene,5,5,1.0,0.8443837312113175,0.8158907119321612,0.8728767504904738,0.498363483642794,0.6883741469753419,0.6198953610917293,0.7568529328589546,0.29800000000000004
Pf,seed_expansion,"{""exclude"": ""stage_enriched_derived"", ""mode"": ""networks"", ""restart"": 0.1}",AUROC of hidden members against every other gene,5,5,0.0,0.35465870910698494,0.3240407939393405,0.3852766242746294,0.49778099027409367,-0.28685634065928395,-0.3889683552034538,-0.1847443261151141,0.23200000000000004
Pf,seed_expansion,"{""exclude"": ""stage_enriched_derived"", ""mode"": ""networks"", ""restart"": 0.3}",AUROC of hidden members against every other gene,5,5,0.0,0.3542060123784262,0.32340304940666387,0.3850089753501885,0.49775322723253757,-0.28770539115271515,-0.39043577078089037,-0.18497501152453993,0.17200000000000001
Pf,seed_expansion,"{""exclude"": ""stage_enriched_derived"", ""mode"": ""networks"", ""restart"": 0.6}",AUROC of hidden members against every other gene,5,5,0.0,0.3537692307692307,0.32234696614454894,0.3851914953939125,0.4977897435897435,-0.28868960698495505,-0.39277104202753665,-0.18460817194237344,0.18
Pf,set_enrichment,"{""exclude"": ""is_exported""}",AUROC of hidden members against every other gene,5,5,1.0,0.9494421757051337,0.9369114021874118,0.9619729492228556,0.5007870938877307,0.8987292274093118,0.8736999433979051,0.9237585114207185,6.65
Pf,set_enrichment,"{""exclude"": ""pb_transferred_phenotype""}",AUROC of hidden members against every other gene,5,5,1.0,0.9743777218426626,0.9722439613173324,0.9765114823679928,0.5004283602449731,0.9487084929671342,0.9443682313616217,0.9530487545726467,5.728
Pf,set_enrichment,"{""exclude"": ""stage_enriched_derived""}",AUROC of hidden members against every other gene,5,5,1.0,0.8462932734816023,0.8233629077144556,0.869223639248749,0.4996019179759233,0.69287251243708,0.6476277402098972,0.7381172846642629,5.182
Pf,split_clusters,"{""min_cluster_size"": 15}",share of findings that replicate,5,0,0.0,,,,,,,,12.438
Pf,split_clusters,"{""min_cluster_size"": 40}",share of findings that replicate,5,0,0.0,,,,,,,,7.537999999999999
Pf,split_clusters,"{""min_cluster_size"": 80}",share of findings that replicate,5,0,0.0,,,,,,,,7.691999999999998
Pf,stratum_focus,"{""stratum"": ""conserved"", ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9240214220171776,0.865509457506604,0.9825333865277512,0.9526227760860125,-0.5489362288397203,-1.4585971162449511,0.3607246585655106,0.932
Pf,stratum_focus,"{""stratum"": ""conserved"", ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.6417763157894736,0.6287477168799844,0.6548049146989627,0.4346052631578948,0.36650647899896993,0.3563877108981425,0.3766252470997974,0.414
Pf,stratum_focus,"{""stratum"": ""conserved"", ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.2,0.7301470588235295,0.6630874670752823,0.7972066505717766,0.6961519607843139,0.11720923014049449,0.027279942776739133,0.20713851750424983,0.20600000000000002
Pf,stratum_focus,"{""stratum"": ""hypothetical protein"", ""target"": ""is_exported""}",correct calls per hidden gene,5,0,0.0,,,,,,,,0.242
Pf,stratum_focus,"{""stratum"": ""hypothetical protein"", ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,0,0.0,,,,,,,,0.17800000000000002
Pf,stratum_focus,"{""stratum"": ""hypothetical protein"", ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,0,0.0,,,,,,,,0.156
Pf,stratum_focus,"{""stratum"": ""lineage-specific"", ""target"": ""is_exported""}",correct calls per hidden gene,5,1,0.0,1.0,1.0,1.0,1.0,,,,0.36000000000000004
Pf,stratum_focus,"{""stratum"": ""lineage-specific"", ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,0,0.0,,,,,,,,0.41200000000000003
Pf,stratum_focus,"{""stratum"": ""lineage-specific"", ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,1,0.0,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.33181818181818185,-0.02040816326530617,-0.02040816326530617,-0.02040816326530617,0.06799999999999999
Pf,stratum_focus,"{""stratum"": ""understudied"", ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.923949277117822,0.867597010130069,0.9803015441055751,0.9552121376331557,-0.6829235679779153,-1.8166472886718115,0.45080015271598084,0.648
Pf,stratum_focus,"{""stratum"": ""understudied"", ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.6375050354720087,0.6158317634556126,0.6591783074884047,0.4330938152758371,0.3606665865072208,0.330408483100661,0.39092468991378054,0.374
Pf,stratum_focus,"{""stratum"": ""understudied"", ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.6932384770127601,0.6282757009226589,0.7582012531028612,0.6909776997447145,0.00288189299761481,-0.1007825676152107,0.10654635361044032,0.23600000000000004
Pf,structural_homology,"{""level"": 1}",correct calls per hidden gene,5,5,1.0,0.6934237290218708,0.6441893723827011,0.7426580856610404,0.25811667501853336,0.587120137332662,0.5263022470203661,0.6479380276449579,0.172
Pf,structural_homology,"{""level"": 2}",correct calls per hidden gene,5,5,1.0,0.706834721405374,0.6326954095400756,0.7809740332706723,0.12793714044180857,0.663219901295135,0.573748903990156,0.752690898600114,0.152
Pf,structural_homology,"{""level"": 3}",correct calls per hidden gene,5,5,1.0,0.7678320979006923,0.6753157693384407,0.8603484264629438,0.07399080815179379,0.749108808616065,0.6485654986445187,0.8496521185876112,0.156
Pf,supervised_classifier,"{""C"": 0.01, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,1.0,0.8993006993006993,0.8468028580006276,0.9517985406007711,0.8282957601838721,0.4298095974189982,0.32107698148466207,0.5385422133533343,0.376
Pf,supervised_classifier,"{""C"": 0.01, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.5759868421052631,0.5559045284048668,0.5960691558056593,0.3619795273545706,0.335367816247303,0.3036370197115233,0.3670986127830827,0.39
Pf,supervised_classifier,"{""C"": 0.01, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.6077310924369748,0.5234833167184395,0.69197886815551,0.3550176541204717,0.39485484331172904,0.3057459522519169,0.48396373437154117,0.078
Pf,supervised_classifier,"{""C"": 0.1, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,1.0,0.8994405594405593,0.8501063392159025,0.9487747796652162,0.8354824196782239,0.4050028333361614,0.30096672378863565,0.5090389428836871,0.2860000000000001
Pf,supervised_classifier,"{""C"": 0.1, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.5786184210526316,0.555950804176636,0.6012860379286272,0.35873225415512466,0.3429130919690565,0.31155854494007557,0.37426763899803744,0.21400000000000002
Pf,supervised_classifier,"{""C"": 0.1, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.6868907563025209,0.655209315537283,0.7185721970677589,0.4347585269401878,0.4459950517490758,0.3972196585678509,0.49477044493030065,0.20400000000000001
Pf,supervised_classifier,"{""C"": 1.0, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.8,0.9008391608391608,0.852633453520756,0.9490448681575656,0.8417618465450634,0.3901853533732046,0.2685922402647267,0.5117784664816825,0.10400000000000001
Pf,supervised_classifier,"{""C"": 1.0, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.562171052631579,0.5397811222303531,0.5845609830328048,0.35378397680055407,0.32241420923971775,0.2884928393816025,0.35633557909783303,0.23600000000000004
Pf,supervised_classifier,"{""C"": 1.0, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.7307563025210084,0.6677922297209666,0.7937203753210502,0.47971329708353927,0.48483996808504803,0.39140213512829514,0.5782778010418009,0.192
Pf,supervised_classifier,"{""C"": 10.0, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.6,0.9036363636363636,0.8544782036584772,0.95279452361425,0.8506549953542961,0.3735583679642499,0.2541575584359688,0.492959177492531,0.346
Pf,supervised_classifier,"{""C"": 10.0, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.55625,0.5434637396471155,0.5690362603528846,0.3519579942867036,0.3152096960214568,0.2993235154176185,0.33109587662529516,0.24600000000000005
Pf,supervised_classifier,"{""C"": 10.0, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.6931092436974791,0.6525691754874279,0.7336493119075302,0.4998081703269543,0.38609472247409565,0.313491526986193,0.4586979179619983,0.188
Pf,trait_regression,"{""model"": ""boosted"", ""own_kind"": ""include"", ""target"": ""expr_schizont""}",rank correlation of predicted and hidden values,5,5,1.0,0.24417648566417607,0.16315857925945992,0.3251943920688922,0.0,0.24417648566417607,0.16315857925945992,0.3251943920688922,3.4859999999999998
Pf,trait_regression,"{""model"": ""boosted"", ""own_kind"": ""include"", ""target"": ""mean_plddt""}",rank correlation of predicted and hidden values,5,5,1.0,0.8449321541219762,0.8331934213366253,0.8566708869073271,0.0,0.8449321541219762,0.8331934213366253,0.8566708869073271,4.172
Pf,trait_regression,"{""model"": ""boosted"", ""own_kind"": ""include"", ""target"": ""piggybac_mis""}",rank correlation of predicted and hidden values,5,5,1.0,0.4608386798234213,0.43864947039993796,0.48302788924690465,0.0,0.4608386798234213,0.43864947039993796,0.48302788924690465,4.284000000000001
Pf,trait_regression,"{""model"": ""boosted"", ""own_kind"": ""leave out"", ""target"": ""expr_schizont""}",rank correlation of predicted and hidden values,5,5,1.0,0.24417648566417607,0.16315857925945992,0.3251943920688922,0.0,0.24417648566417607,0.16315857925945992,0.3251943920688922,3.3739999999999997
Pf,trait_regression,"{""model"": ""boosted"", ""own_kind"": ""leave out"", ""target"": ""mean_plddt""}",rank correlation of predicted and hidden values,5,5,1.0,0.8449321541219762,0.8331934213366253,0.8566708869073271,0.0,0.8449321541219762,0.8331934213366253,0.8566708869073271,4.6979999999999995
Pf,trait_regression,"{""model"": ""boosted"", ""own_kind"": ""leave out"", ""target"": ""piggybac_mis""}",rank correlation of predicted and hidden values,5,5,1.0,0.4608386798234214,0.43864947039993807,0.48302788924690476,0.0,0.4608386798234214,0.43864947039993807,0.48302788924690476,4.912
Pf,trait_regression,"{""model"": ""ridge"", ""own_kind"": ""include"", ""target"": ""expr_schizont""}",rank correlation of predicted and hidden values,5,5,0.6,0.11640617066718328,0.03924661012797648,0.1935657312063901,0.0,0.11640617066718328,0.03924661012797648,0.1935657312063901,0.19000000000000003
Pf,trait_regression,"{""model"": ""ridge"", ""own_kind"": ""include"", ""target"": ""mean_plddt""}",rank correlation of predicted and hidden values,5,5,1.0,0.8266570189934406,0.8077529407469802,0.8455610972399009,0.0,0.8266570189934406,0.8077529407469802,0.8455610972399009,0.25600000000000006
Pf,trait_regression,"{""model"": ""ridge"", ""own_kind"": ""include"", ""target"": ""piggybac_mis""}",rank correlation of predicted and hidden values,5,5,1.0,0.42440815113688635,0.4070137218717572,0.4418025804020155,0.0,0.42440815113688635,0.4070137218717572,0.4418025804020155,0.194
Pf,trait_regression,"{""model"": ""ridge"", ""own_kind"": ""leave out"", ""target"": ""expr_schizont""}",rank correlation of predicted and hidden values,5,5,0.6,0.11640617066718328,0.03924661012797648,0.1935657312063901,0.0,0.11640617066718328,0.03924661012797648,0.1935657312063901,0.292
